dataset,filter,family,size,strategy,ef,pass,queries,recall_at_10,perfect_frac,sim_regret,p50_ms,p95_ms,p99_ms,mean_ms,mean_dist_comps,mean_seed_dist_comps,mean_filter_checks,mean_nodes_popped,median_pop_idx_cand_full,median_pop_idx_results_full,mean_twohop_examined,mean_twohop_appended,mean_prefilter_skips,mean_secondorder_allocs,mean_reencountered_burned,strategy_used
beir500k-rq1,pos10_cat01,pos10,50038,pathseer,128,3,22,1.0000,1.0000,0.00000,0.490,0.600,0.618,0.486,2322.9,0.0,888.3,138.6,3.0,4.0,160.0,82.6,141.2,2.5,0.00,pathseer:22
beir500k-rq1,pos10_cat01,pos10,50038,pathseer,256,1,22,1.0000,1.0000,0.00000,0.932,1.158,1.161,0.941,3941.4,0.0,1692.2,278.5,6.0,6.0,293.8,163.0,351.7,4.6,0.00,pathseer:22
beir500k-rq1,pos10_cat01,pos10,50038,pathseer,256,2,22,1.0000,1.0000,0.00000,0.926,1.121,1.128,0.933,3941.4,0.0,1692.2,278.5,6.0,6.0,293.8,163.0,351.7,4.6,0.00,pathseer:22
beir500k-rq1,pos10_cat01,pos10,50038,pathseer,256,3,22,1.0000,1.0000,0.00000,0.929,1.173,1.200,0.952,3941.4,0.0,1692.2,278.5,6.0,6.0,293.8,163.0,351.7,4.6,0.00,pathseer:22
beir500k-rq1,pos10_cat01,pos10,50038,pathseer,512,1,22,1.0000,1.0000,0.00000,1.754,2.260,2.431,1.846,6661.0,0.0,3283.8,564.0,10.0,11.0,567.3,310.6,809.5,8.9,0.00,pathseer:22
beir500k-rq1,pos10_cat01,pos10,50038,pathseer,512,2,22,1.0000,1.0000,0.00000,1.788,2.243,2.379,1.823,6661.0,0.0,3283.8,564.0,10.0,11.0,567.3,310.6,809.5,8.9,0.00,pathseer:22
beir500k-rq1,pos10_cat01,pos10,50038,pathseer,512,3,22,1.0000,1.0000,0.00000,1.817,2.203,2.254,1.798,6661.0,0.0,3283.8,564.0,10.0,11.0,567.3,310.6,809.5,8.9,0.00,pathseer:22
beir500k-rq1,pos10_cat02,pos10,50303,sweeping,64,1,60,0.9383,0.6167,0.00125,0.341,0.569,0.997,0.385,2084.2,0.0,305.1,81.5,3.0,4.0,0.0,0.0,0.0,0.0,0.00,sweeping:60
beir500k-rq1,pos10_cat02,pos10,50303,sweeping,64,2,60,0.9383,0.6167,0.00125,0.351,0.620,1.013,0.399,2084.2,0.0,305.1,81.5,3.0,4.0,0.0,0.0,0.0,0.0,0.00,sweeping:60
beir500k-rq1,pos10_cat02,pos10,50303,sweeping,64,3,60,0.9383,0.6167,0.00125,0.344,0.566,1.020,0.400,2084.2,0.0,305.1,81.5,3.0,4.0,0.0,0.0,0.0,0.0,0.00,sweeping:60
beir500k-rq1,pos10_cat02,pos10,50303,sweeping,128,1,60,0.9667,0.7833,0.00062,0.614,1.197,1.845,0.702,3717.5,0.0,528.7,163.3,5.0,5.0,0.0,0.0,0.0,0.0,0.00,sweeping:60
beir500k-rq1,pos10_cat02,pos10,50303,sweeping,128,2,60,0.9667,0.7833,0.00062,0.591,0.969,1.832,0.683,3717.5,0.0,528.7,163.3,5.0,5.0,0.0,0.0,0.0,0.0,0.00,sweeping:60
