dataset,filter,family,size,strategy,ef,pass,queries,recall_at_10,perfect_frac,sim_regret,p50_ms,p95_ms,p99_ms,mean_ms,mean_dist_comps,mean_seed_dist_comps,mean_filter_checks,mean_nodes_popped,median_pop_idx_cand_full,median_pop_idx_results_full,mean_twohop_examined,mean_twohop_appended,mean_prefilter_skips,mean_secondorder_allocs,mean_reencountered_burned,strategy_used
wikidpr10m-rq1,negsparse_q0041_m1m,negsparse,1000000,sweeping,64,2,1,0.0000,0.0000,0.00099,64.419,64.419,64.419,64.419,201026.0,0.0,32841.0,16215.0,3.0,448.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,negsparse_q0041_m1m,negsparse,1000000,sweeping,64,3,1,0.0000,0.0000,0.00099,64.889,64.889,64.889,64.889,201026.0,0.0,32841.0,16215.0,3.0,448.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,negsparse_q0041_m1m,negsparse,1000000,sweeping,128,1,1,0.1000,0.0000,0.00042,89.178,89.178,89.178,89.178,259137.0,0.0,41884.0,21123.0,4.0,655.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,negsparse_q0041_m1m,negsparse,1000000,sweeping,128,2,1,0.1000,0.0000,0.00042,89.973,89.973,89.973,89.973,259137.0,0.0,41884.0,21123.0,4.0,655.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,negsparse_q0041_m1m,negsparse,1000000,sweeping,128,3,1,0.1000,0.0000,0.00042,87.311,87.311,87.311,87.311,259137.0,0.0,41884.0,21123.0,4.0,655.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,negsparse_q0041_m1m,negsparse,1000000,sweeping,256,1,1,0.1000,0.0000,0.00024,111.431,111.431,111.431,111.431,328981.0,0.0,54072.0,26928.0,7.0,1036.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,negsparse_q0041_m1m,negsparse,1000000,sweeping,256,2,1,0.1000,0.0000,0.00024,112.572,112.572,112.572,112.572,328981.0,0.0,54072.0,26928.0,7.0,1036.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,negsparse_q0041_m1m,negsparse,1000000,sweeping,256,3,1,0.1000,0.0000,0.00024,111.193,111.193,111.193,111.193,328981.0,0.0,54072.0,26928.0,7.0,1036.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,negsparse_q0041_m1m,negsparse,1000000,sweeping,512,1,1,0.2000,0.0000,0.00016,154.505,154.505,154.505,154.505,422466.0,0.0,71513.0,34768.0,13.0,1670.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,negsparse_q0041_m1m,negsparse,1000000,sweeping,512,2,1,0.2000,0.0000,0.00016,146.975,146.975,146.975,146.975,422466.0,0.0,71513.0,34768.0,13.0,1670.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
