dataset,filter,family,size,strategy,ef,pass,qrow,latency_ms,recall_at_10,nodes_popped,dist_comps,seed_dist_comps,filter_checks,pop_idx_cand_full,pop_idx_results_full,twohop_examined,twohop_appended,prefilter_skips,secondorder_allocs,reencountered_burned,strategy_selected
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,2,637,0.4575,1.00,67,988,0,386,2,3,64,23,0,1,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,2,657,0.5765,1.00,65,1255,0,337,2,2,64,58,0,1,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,2,768,0.6283,1.00,67,1428,0,371,2,2,64,56,0,1,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,2,856,0.8012,1.00,83,1603,0,894,3,4,128,14,369,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,2,921,0.5628,1.00,66,1184,0,369,2,2,64,55,13,1,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,2,929,0.7979,1.00,78,1624,0,735,3,4,128,3,245,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,2,939,0.6569,1.00,65,1577,0,334,2,2,64,58,0,1,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,2,964,0.6118,1.00,66,1447,0,373,2,2,64,56,24,1,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,2,995,0.7284,1.00,83,1496,0,834,2,2,64,56,345,1,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,3,106,0.5387,1.00,66,1148,0,322,2,2,64,61,6,1,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,3,116,0.6199,1.00,69,1299,0,442,2,2,64,48,53,1,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,3,170,0.7139,1.00,78,1543,0,661,3,4,128,16,214,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,3,171,0.6352,1.00,66,1525,0,374,2,2,64,59,0,1,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,3,203,0.5387,1.00,65,1099,0,367,3,3,128,86,0,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,3,225,0.4908,1.00,68,955,0,424,2,2,64,54,88,1,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,3,267,0.3354,1.00,69,915,0,413,2,2,64,56,10,1,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,3,282,0.5567,1.00,69,1162,0,427,2,2,64,55,47,1,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,3,385,0.5070,1.00,65,1169,0,329,2,2,64,41,0,1,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,3,392,0.5157,1.00,68,1194,0,459,3,3,128,80,27,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,3,484,0.4788,1.00,68,1069,0,344,2,2,64,60,2,1,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,3,516,0.5948,1.00,68,1313,0,417,2,2,64,58,0,1,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,3,588,0.6224,1.00,67,1308,0,412,2,2,64,53,26,1,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,3,637,0.4496,1.00,67,988,0,386,2,3,64,23,0,1,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,3,657,0.5650,1.00,65,1255,0,337,2,2,64,58,0,1,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,3,768,0.6161,1.00,67,1428,0,371,2,2,64,56,0,1,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,3,856,0.7811,1.00,83,1603,0,894,3,4,128,14,369,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,3,921,0.5525,1.00,66,1184,0,369,2,2,64,55,13,1,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,3,929,0.7902,1.00,78,1624,0,735,3,4,128,3,245,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,3,939,0.6583,1.00,65,1577,0,334,2,2,64,58,0,1,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,3,964,0.6084,1.00,66,1447,0,373,2,2,64,56,24,1,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,64,3,995,0.7645,1.00,83,1496,0,834,2,2,64,56,345,1,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,1,106,0.9728,1.00,132,2051,0,635,3,3,128,113,25,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,1,116,1.0223,1.00,143,1986,0,1035,4,4,192,103,278,3,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,1,170,1.2585,1.00,154,2748,0,1240,5,5,256,57,379,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,1,171,1.1408,1.00,134,2556,0,818,3,3,128,110,92,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,1,203,0.9120,1.00,129,1902,0,559,3,3,128,86,0,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,1,225,0.8865,1.00,141,1731,0,894,3,3,128,109,222,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,1,267,0.6660,1.00,133,1680,0,748,3,3,128,108,51,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,1,282,0.9439,1.00,133,2003,0,769,3,3,128,114,77,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,1,385,0.8852,1.00,130,1960,0,623,3,3,128,96,13,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,1,392,0.8322,1.00,135,1837,0,732,3,3,128,80,56,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,1,484,0.8832,1.00,133,1788,0,681,3,3,128,110,31,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,1,516,1.0935,1.00,134,2282,0,836,3,3,128,118,72,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,1,588,1.1003,1.00,137,2237,0,807,3,3,128,112,97,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,1,637,0.8182,1.00,130,1652,0,633,3,5,128,24,0,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,1,657,1.1397,1.00,130,2277,0,614,3,3,128,86,4,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,1,768,1.1173,1.00,130,2330,0,683,3,3,128,104,0,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,1,856,1.5250,1.00,190,2882,0,2471,5,5,256,50,1384,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,1,921,0.9787,1.00,131,1953,0,649,3,3,128,107,18,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,1,929,1.4277,1.00,163,2868,0,1616,4,6,192,6,767,3,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,1,939,1.1836,1.00,129,2737,0,637,3,3,128,110,0,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,1,964,1.0682,1.00,134,2502,0,705,3,3,128,86,67,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,1,995,1.2382,1.00,163,2480,0,1511,3,3,128,77,693,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,2,106,0.9735,1.00,132,2051,0,635,3,3,128,113,25,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,2,116,1.0181,1.00,143,1986,0,1035,4,4,192,103,278,3,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,2,170,1.2734,1.00,154,2748,0,1240,5,5,256,57,379,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,2,171,1.1649,1.00,134,2556,0,818,3,3,128,110,92,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,2,203,0.9237,1.00,129,1902,0,559,3,3,128,86,0,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,2,225,0.9012,1.00,141,1731,0,894,3,3,128,109,222,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,2,267,0.6566,1.00,133,1680,0,748,3,3,128,108,51,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,2,282,0.9557,1.00,133,2003,0,769,3,3,128,114,77,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,2,385,0.8943,1.00,130,1960,0,623,3,3,128,96,13,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,2,392,0.8244,1.00,135,1837,0,732,3,3,128,80,56,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,2,484,0.8279,1.00,133,1788,0,681,3,3,128,110,31,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,2,516,1.0520,1.00,134,2282,0,836,3,3,128,118,72,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,2,588,1.0797,1.00,137,2237,0,807,3,3,128,112,97,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,2,637,0.7595,1.00,130,1652,0,633,3,5,128,24,0,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,2,657,1.0508,1.00,130,2277,0,614,3,3,128,86,4,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,2,768,1.0459,1.00,130,2330,0,683,3,3,128,104,0,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,2,856,1.4592,1.00,190,2882,0,2471,5,5,256,50,1384,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,2,921,0.9408,1.00,131,1953,0,649,3,3,128,107,18,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,2,929,1.4009,1.00,163,2868,0,1616,4,6,192,6,767,3,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,2,939,1.1710,1.00,129,2737,0,637,3,3,128,110,0,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,2,964,1.0563,1.00,134,2502,0,705,3,3,128,86,67,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,2,995,1.2289,1.00,163,2480,0,1511,3,3,128,77,693,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,3,106,0.9647,1.00,132,2051,0,635,3,3,128,113,25,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,3,116,1.0265,1.00,143,1986,0,1035,4,4,192,103,278,3,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,3,170,1.2717,1.00,154,2748,0,1240,5,5,256,57,379,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,3,171,1.1473,1.00,134,2556,0,818,3,3,128,110,92,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,3,203,0.9127,1.00,129,1902,0,559,3,3,128,86,0,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,3,225,0.9042,1.00,141,1731,0,894,3,3,128,109,222,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,3,267,0.6585,1.00,133,1680,0,748,3,3,128,108,51,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,3,282,0.9453,1.00,133,2003,0,769,3,3,128,114,77,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,3,385,0.8728,1.00,130,1960,0,623,3,3,128,96,13,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,3,392,0.8350,1.00,135,1837,0,732,3,3,128,80,56,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,3,484,0.8287,1.00,133,1788,0,681,3,3,128,110,31,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,3,516,1.0377,1.00,134,2282,0,836,3,3,128,118,72,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,3,588,1.0955,1.00,137,2237,0,807,3,3,128,112,97,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,3,637,0.7707,1.00,130,1652,0,633,3,5,128,24,0,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,3,657,1.0510,1.00,130,2277,0,614,3,3,128,86,4,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,3,768,1.0589,1.00,130,2330,0,683,3,3,128,104,0,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,3,856,1.4510,1.00,190,2882,0,2471,5,5,256,50,1384,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,3,921,0.9474,1.00,131,1953,0,649,3,3,128,107,18,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,3,929,1.3967,1.00,163,2868,0,1616,4,6,192,6,767,3,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,3,939,1.2010,1.00,129,2737,0,637,3,3,128,110,0,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,3,964,1.0708,1.00,134,2502,0,705,3,3,128,86,67,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,128,3,995,1.2460,1.00,163,2480,0,1511,3,3,128,77,693,2,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,1,106,1.8998,1.00,266,3773,0,1351,6,6,320,239,111,5,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,1,116,1.9567,1.00,294,3604,0,2106,6,6,320,179,739,5,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,1,170,2.3628,1.00,296,4808,0,2095,7,8,384,117,615,6,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,1,171,2.0950,1.00,265,4367,0,1441,5,5,256,144,127,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,1,203,1.5760,1.00,265,3239,0,1198,5,5,256,188,94,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,1,225,1.6830,1.00,283,3305,0,1685,5,5,256,220,445,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,1,267,1.2643,1.00,270,3065,0,1337,4,4,192,163,149,3,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,1,282,1.7852,1.00,265,3715,0,1330,4,4,192,170,163,3,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,1,385,1.6117,1.00,260,3475,0,1090,4,5,192,153,29,3,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,1,392,1.5446,1.00,274,3144,0,1422,6,8,320,148,163,5,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,1,484,1.5465,1.00,261,3080,0,1208,5,5,256,186,44,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,1,516,1.8758,1.00,266,3938,0,1417,4,4,192,159,176,3,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,1,588,1.9898,1.00,282,3695,0,1567,5,6,256,157,338,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,1,637,1.5729,1.00,258,2949,0,1170,6,9,320,74,0,5,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,1,657,1.9032,1.00,265,3772,0,1278,5,5,256,178,128,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,1,768,1.8458,1.00,261,3769,0,1253,5,5,256,166,59,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,1,856,2.6191,1.00,406,4868,0,5126,6,13,320,91,3232,5,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,1,921,1.6462,1.00,264,3159,0,1292,5,5,256,199,60,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,1,929,2.4804,1.00,350,4843,0,3859,7,10,384,64,2224,6,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,1,939,2.0037,1.00,258,4361,0,1208,5,5,256,203,23,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,1,964,1.7915,1.00,266,3979,0,1343,4,5,192,139,162,3,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,1,995,2.3100,1.00,352,4406,0,3613,5,7,256,149,2003,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,2,106,1.8926,1.00,266,3773,0,1351,6,6,320,239,111,5,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,2,116,1.8788,1.00,294,3604,0,2106,6,6,320,179,739,5,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,2,170,2.4131,1.00,296,4808,0,2095,7,8,384,117,615,6,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,2,171,2.0902,1.00,265,4367,0,1441,5,5,256,144,127,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,2,203,1.5866,1.00,265,3239,0,1198,5,5,256,188,94,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,2,225,1.7439,1.00,283,3305,0,1685,5,5,256,220,445,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,2,267,1.3152,1.00,270,3065,0,1337,4,4,192,163,149,3,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,2,282,1.8038,1.00,265,3715,0,1330,4,4,192,170,163,3,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,2,385,1.6162,1.00,260,3475,0,1090,4,5,192,153,29,3,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,2,392,1.5522,1.00,274,3144,0,1422,6,8,320,148,163,5,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,2,484,1.5312,1.00,261,3080,0,1208,5,5,256,186,44,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,2,516,1.9243,1.00,266,3938,0,1417,4,4,192,159,176,3,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,2,588,2.0165,1.00,282,3695,0,1567,5,6,256,157,338,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,2,637,1.5573,1.00,258,2949,0,1170,6,9,320,74,0,5,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,2,657,1.8774,1.00,265,3772,0,1278,5,5,256,178,128,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,2,768,1.8079,1.00,261,3769,0,1253,5,5,256,166,59,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,2,856,2.6082,1.00,406,4868,0,5126,6,13,320,91,3232,5,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,2,921,1.6474,1.00,264,3159,0,1292,5,5,256,199,60,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,2,929,2.4902,1.00,350,4843,0,3859,7,10,384,64,2224,6,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,2,939,2.0143,1.00,258,4361,0,1208,5,5,256,203,23,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,2,964,1.9105,1.00,266,3979,0,1343,4,5,192,139,162,3,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,2,995,2.3342,1.00,352,4406,0,3613,5,7,256,149,2003,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,3,106,1.9072,1.00,266,3773,0,1351,6,6,320,239,111,5,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,3,116,1.8705,1.00,294,3604,0,2106,6,6,320,179,739,5,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,3,170,2.3207,1.00,296,4808,0,2095,7,8,384,117,615,6,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,3,171,2.0661,1.00,265,4367,0,1441,5,5,256,144,127,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,3,203,1.5958,1.00,265,3239,0,1198,5,5,256,188,94,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,3,225,1.6892,1.00,283,3305,0,1685,5,5,256,220,445,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,3,267,1.2916,1.00,270,3065,0,1337,4,4,192,163,149,3,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,3,282,1.9454,1.00,265,3715,0,1330,4,4,192,170,163,3,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,3,385,1.6783,1.00,260,3475,0,1090,4,5,192,153,29,3,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,3,392,1.6076,1.00,274,3144,0,1422,6,8,320,148,163,5,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,3,484,1.5835,1.00,261,3080,0,1208,5,5,256,186,44,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,3,516,1.9007,1.00,266,3938,0,1417,4,4,192,159,176,3,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,3,588,1.9093,1.00,282,3695,0,1567,5,6,256,157,338,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,3,637,1.4728,1.00,258,2949,0,1170,6,9,320,74,0,5,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,3,657,1.8100,1.00,265,3772,0,1278,5,5,256,178,128,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,3,768,1.7685,1.00,261,3769,0,1253,5,5,256,166,59,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,3,856,2.5712,1.00,406,4868,0,5126,6,13,320,91,3232,5,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,3,921,1.6266,1.00,264,3159,0,1292,5,5,256,199,60,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,3,929,2.4769,1.00,350,4843,0,3859,7,10,384,64,2224,6,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,3,939,2.0128,1.00,258,4361,0,1208,5,5,256,203,23,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,3,964,1.7867,1.00,266,3979,0,1343,4,5,192,139,162,3,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,256,3,995,2.2895,1.00,352,4406,0,3613,5,7,256,149,2003,4,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,1,106,3.3988,1.00,536,6548,0,2771,12,12,704,424,390,11,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,1,116,3.2280,1.00,615,5925,0,4673,10,11,576,286,2185,9,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,1,170,4.2708,1.00,603,8316,0,4199,11,16,640,203,1466,10,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,1,171,3.6307,1.00,536,7116,0,2834,11,11,640,264,334,10,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,1,203,2.8337,1.00,547,5545,0,2536,9,9,512,355,370,8,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,1,225,3.2440,1.00,560,6030,0,3340,11,11,640,400,815,10,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,1,267,2.6890,1.00,548,5866,0,2718,8,8,448,351,444,7,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,1,282,3.2829,1.00,546,6580,0,2950,8,8,448,365,675,7,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,1,385,2.9653,1.00,535,5965,0,2351,8,8,448,348,184,7,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,1,392,2.8246,1.00,550,5220,0,2755,12,14,704,273,357,11,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,1,484,2.8182,1.00,525,5445,0,2360,11,12,640,329,124,10,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,1,516,3.3989,1.00,539,6561,0,2744,8,8,448,284,465,7,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,1,588,3.2500,1.00,561,6050,0,2961,10,10,576,340,646,9,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,1,637,2.9644,1.00,541,5286,0,2699,12,17,704,262,439,11,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,1,657,3.1640,1.00,527,6083,0,2352,9,9,512,355,164,8,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,1,768,3.0713,1.00,521,6091,0,2286,8,8,448,300,162,7,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,1,856,4.5944,1.00,804,8006,0,9762,14,19,832,263,6206,13,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,1,921,2.7548,1.00,527,5034,0,2413,9,9,512,357,163,8,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,1,929,4.2534,1.00,725,7913,0,8494,14,18,832,194,5227,13,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,1,939,3.4082,1.00,516,6776,0,2268,9,9,512,318,38,8,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,1,964,3.0660,1.00,537,6375,0,2837,9,11,512,294,444,8,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,1,995,4.2642,1.00,740,7916,0,8012,10,12,576,318,4840,9,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,2,106,3.3868,1.00,536,6548,0,2771,12,12,704,424,390,11,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,2,116,3.1730,1.00,615,5925,0,4673,10,11,576,286,2185,9,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,2,170,4.3049,1.00,603,8316,0,4199,11,16,640,203,1466,10,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,2,171,3.5692,1.00,536,7116,0,2834,11,11,640,264,334,10,0,3
beir500k-f32,pos10_cat01,pos10,50038,pathseer-reorder,512,2,203,2.8185,1.00,547,5545,0,2536,9,9,512,355,370,8,0,3
