dataset,filter,family,size,strategy,ef,pass,queries,recall_at_10,perfect_frac,sim_regret,p50_ms,p95_ms,p99_ms,mean_ms,mean_dist_comps,mean_seed_dist_comps,mean_filter_checks,mean_nodes_popped,median_pop_idx_cand_full,median_pop_idx_results_full,mean_twohop_examined,mean_twohop_appended,mean_prefilter_skips,mean_secondorder_allocs,mean_reencountered_burned,strategy_used
wikidpr10m-rq1,conj_topical1m_a_idlo,conjunction,531538,ours-guard,512,2,1000,0.9666,0.8130,0.00032,20.859,71.373,113.832,27.197,30324.0,0.0,159416.2,11255.7,15.0,738.0,0.0,0.0,128406.8,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idlo,conjunction,531538,ours-guard,512,3,1000,0.9665,0.8120,0.00032,20.851,71.629,112.270,27.092,30324.0,0.0,159416.2,11255.7,15.0,738.0,0.0,0.0,128406.8,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,sweeping,64,1,200,0.8225,0.2700,0.00120,31.462,97.402,117.403,39.478,139003.7,0.0,21673.6,8304.9,3.0,200.0,0.0,0.0,0.0,0.0,0.00,sweeping:200
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,sweeping,64,2,200,0.8225,0.2700,0.00120,31.913,95.459,117.690,39.672,139003.7,0.0,21673.6,8304.9,3.0,200.0,0.0,0.0,0.0,0.0,0.00,sweeping:200
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,sweeping,64,3,200,0.8225,0.2700,0.00120,31.980,97.882,119.318,39.942,139003.7,0.0,21673.6,8304.9,3.0,200.0,0.0,0.0,0.0,0.0,0.00,sweeping:200
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,sweeping,128,1,200,0.9055,0.4550,0.00053,57.807,150.402,176.108,68.003,228079.6,0.0,37322.6,14673.8,4.0,406.0,0.0,0.0,0.0,0.0,0.00,sweeping:200
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,sweeping,128,2,200,0.9055,0.4550,0.00053,59.336,149.062,175.536,67.903,228079.6,0.0,37322.6,14673.8,4.0,406.0,0.0,0.0,0.0,0.0,0.00,sweeping:200
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,sweeping,128,3,200,0.9055,0.4550,0.00053,58.634,149.685,183.283,68.025,228079.6,0.0,37322.6,14673.8,4.0,406.0,0.0,0.0,0.0,0.0,0.00,sweeping:200
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,pathseer,64,1,1000,0.8029,0.2670,0.00167,5.693,23.660,41.634,7.965,9591.0,0.0,57463.9,3219.3,3.0,182.0,122.2,2.2,45778.3,1.9,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,pathseer,64,2,1000,0.8029,0.2670,0.00167,5.609,22.980,40.823,7.733,9591.0,0.0,57463.9,3219.3,3.0,182.0,122.2,2.2,45778.3,1.9,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,pathseer,64,3,1000,0.8029,0.2670,0.00167,5.524,23.904,40.761,7.704,9591.0,0.0,57463.9,3219.3,3.0,182.0,122.2,2.2,45778.3,1.9,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,pathseer,128,1,1000,0.8951,0.4740,0.00069,10.907,40.494,68.426,14.498,17833.0,0.0,100143.9,6173.2,4.0,378.0,222.1,4.0,78199.9,3.5,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,pathseer,128,2,1000,0.8951,0.4740,0.00069,10.854,41.438,66.165,14.504,17833.0,0.0,100143.9,6173.2,4.0,378.0,222.1,4.0,78199.9,3.5,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,pathseer,128,3,1000,0.8951,0.4740,0.00069,10.881,40.901,67.781,14.505,17833.0,0.0,100143.9,6173.2,4.0,378.0,222.1,4.0,78199.9,3.5,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,pathseer,256,1,1000,0.9498,0.6970,0.00029,21.970,70.243,118.909,27.901,32796.6,0.0,172038.2,11551.5,7.0,795.0,428.2,7.8,131442.9,6.7,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,pathseer,256,2,1000,0.9498,0.6970,0.00029,21.170,68.762,113.459,27.078,32796.6,0.0,172038.2,11551.5,7.0,795.0,428.2,7.8,131442.9,6.7,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,pathseer,256,3,1000,0.9498,0.6970,0.00029,21.190,70.254,113.602,27.028,32796.6,0.0,172038.2,11551.5,7.0,795.0,428.2,7.8,131442.9,6.7,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,pathseer,512,1,1000,0.9780,0.8410,0.00014,41.820,121.502,184.002,50.282,59790.7,0.0,292991.7,21301.8,14.0,1657.0,892.0,15.6,218649.4,13.9,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,pathseer,512,2,1000,0.9780,0.8410,0.00014,41.328,121.428,178.959,49.628,59790.7,0.0,292991.7,21301.8,14.0,1657.0,892.0,15.6,218649.4,13.9,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,pathseer,512,3,1000,0.9780,0.8410,0.00014,41.492,121.959,178.576,49.871,59790.7,0.0,292991.7,21301.8,14.0,1657.0,892.0,15.6,218649.4,13.9,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,ours-no-twohop,64,1,1000,0.8034,0.2630,0.00165,5.634,23.109,40.265,7.779,9715.1,0.0,57844.7,3253.1,3.0,187.0,0.0,0.0,46119.7,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,ours-no-twohop,64,2,1000,0.8034,0.2630,0.00165,5.581,23.532,41.060,7.769,9715.1,0.0,57844.7,3253.1,3.0,187.0,0.0,0.0,46119.7,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,ours-no-twohop,64,3,1000,0.8034,0.2630,0.00165,5.551,23.717,40.139,7.765,9715.1,0.0,57844.7,3253.1,3.0,187.0,0.0,0.0,46119.7,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,ours-no-twohop,128,1,1000,0.8962,0.4770,0.00068,10.947,41.125,67.295,14.602,18068.2,0.0,100697.7,6234.9,4.0,385.0,0.0,0.0,78669.6,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,ours-no-twohop,128,2,1000,0.8962,0.4770,0.00068,10.944,41.970,67.064,14.712,18068.2,0.0,100697.7,6234.9,4.0,385.0,0.0,0.0,78669.6,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,ours-no-twohop,128,3,1000,0.8962,0.4770,0.00068,11.003,40.849,67.908,14.654,18068.2,0.0,100697.7,6234.9,4.0,385.0,0.0,0.0,78669.6,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,ours-no-twohop,256,1,1000,0.9497,0.6940,0.00029,21.261,70.100,115.985,27.220,33154.6,0.0,172709.4,11635.7,8.0,809.0,0.0,0.0,132078.9,0.0,0.00,pathseer:1000
